:TYPE	id:int	interessenbindung_id:int	jahr:int	verguetung:int	beschreibung:string	quelle_url:string	quelle_url_gueltig:int	quelle:string	freigabe_datum:localdatetime	parlamentarier_id:END_ID(parlamentarier_id)	organisation_id:START_ID(organisation_id)
VERGUETED	4277	6720	2020	2500		"https://www.parlament.ch/de/biografie/ursula-schneider-sch%C3%BCttel/4123"		"Artikel La Liberte 13.07.2020"	2020-03-26T09:43:13	187	166
VERGUETED	4278	6721	2020	2500		"https://www.parlament.ch/de/biografie/ursula-schneider-sch%C3%BCttel/4123"		"Artikel La Liberte 13.07.2020"	2020-03-26T09:43:13	187	934
VERGUETED	4279	5441	2020	12000		"https://www.parlament.ch/de/biografie/ursula-schneider-sch%C3%BCttel/4123"		"Artikel La Liberte 13.07.2020"	2020-03-26T09:43:13	187	576
VERGUETED	4280	5442	2020	5000		"https://www.parlament.ch/de/biografie/ursula-schneider-sch%C3%BCttel/4123"		"Artikel La Liberte 13.07.2020"	2020-03-26T09:43:13	187	5427
VERGUETED	4281	5682	2020	1		"https://www.parlament.ch/de/biografie/ursula-schneider-sch%C3%BCttel/4123"			2020-03-26T09:43:13	187	5519
VERGUETED	4282	5683	2020	1		"https://www.parlament.ch/de/biografie/ursula-schneider-sch%C3%BCttel/4123"			2020-03-26T09:43:13	187	5555
VERGUETED	4283	5684	2020	1		"https://www.parlament.ch/de/biografie/ursula-schneider-sch%C3%BCttel/4123"			2020-03-26T09:43:13	187	5556
VERGUETED	4284	3652	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/pirmin-schwander/1159"			2020-03-26T09:51:10	190	3550
VERGUETED	4285	3653	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/pirmin-schwander/1159"			2020-03-26T09:51:10	190	3551
VERGUETED	4286	3651	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/pirmin-schwander/1159"			2020-03-26T09:51:10	190	3549
VERGUETED	4287	3147	2020	1		"https://www.parlament.ch/de/biografie/pirmin-schwander/1159"			2020-03-26T09:51:10	190	520
VERGUETED	4288	3666	2020	1		"https://www.parlament.ch/de/biografie/pirmin-schwander/1159"			2020-03-26T09:51:10	190	3574
VERGUETED	4289	5990	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marianne-streiff-feller/4036"			2020-03-26T11:30:04	195	5754
VERGUETED	4290	2053	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marianne-streiff-feller/4036"			2020-03-26T11:30:04	195	98
VERGUETED	4291	3324	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marianne-streiff-feller/4036"			2020-03-26T11:30:04	195	3328
VERGUETED	4292	3326	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marianne-streiff-feller/4036"			2020-03-26T11:30:04	195	3329
VERGUETED	4293	3322	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marianne-streiff-feller/4036"			2020-03-26T11:30:04	195	3326
VERGUETED	4294	3327	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marianne-streiff-feller/4036"			2020-03-26T11:30:04	195	3330
VERGUETED	4295	3323	2020	1		"https://www.parlament.ch/de/biografie/marianne-streiff-feller/4036"			2020-03-26T11:30:04	195	3327
VERGUETED	4296	7159	2020	1		"https://www.parlament.ch/de/biografie/heinz-siegenthaler/4146"			2020-03-26T11:34:03	256	6555
VERGUETED	4297	7367	2020	1		"https://www.parlament.ch/de/biografie/heinz-siegenthaler/4146"			2020-03-26T11:34:03	256	4752
VERGUETED	4299	8032	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"			2020-03-26T11:58:47	280	7055
VERGUETED	4300	3115	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"			2020-03-26T11:58:47	280	3181
VERGUETED	4301	6926	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"			2020-03-26T11:58:47	280	124
VERGUETED	4302	6927	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"			2020-03-26T11:58:47	280	402
VERGUETED	4303	7085	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"			2020-03-26T11:58:47	280	1365
VERGUETED	4304	8033	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"			2020-03-26T11:58:47	280	3183
VERGUETED	4305	7086	2020	2000		"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"		"Artikel La Liberte 13.07.2020"	2020-03-26T11:58:47	280	6510
VERGUETED	4306	6186	2020	1	"Sitzungsgelder, die Fehlmann Rielle spendet"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"		"Artikel La Liberte 13.07.2020"	2020-03-26T11:58:47	280	5865
VERGUETED	4307	6187	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurence-fehlmann-rielle/4195"			2020-03-26T11:58:47	280	5866
VERGUETED	4308	7065	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/roger-k%C3%B6ppel/4166"			2020-03-26T12:01:50	291	6320
VERGUETED	4309	3054	2020	279995	"Einkommen aus beruflicher Tätigkeit"	"https://www.parlament.ch/de/biografie/roger-k%C3%B6ppel/4166"			2020-03-26T12:01:50	291	3127
VERGUETED	4310	3056	2020	1		"https://www.parlament.ch/de/biografie/roger-k%C3%B6ppel/4166"			2020-03-26T12:01:50	291	3129
VERGUETED	4312	1797	2020	1	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	1928
VERGUETED	4313	1605	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	1679
VERGUETED	4314	1603	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	1677
VERGUETED	4315	1602	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	1676
VERGUETED	4316	4541	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	12
VERGUETED	4317	1796	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	1927
VERGUETED	4318	1791	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	477
VERGUETED	4319	1799	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	1304
VERGUETED	4320	1798	2020	"0"	"Bezahlt"	"https://www.parlament.ch/de/biografie/hannes-germann/825"			2020-04-19T19:28:57	227	43
VERGUETED	4321	2050	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andrea-martina-geissbühler/3880"			2020-04-19T19:29:13	93	384
VERGUETED	4322	2051	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/andrea-martina-geissbühler/3880"			2020-04-19T19:29:13	93	1194
VERGUETED	4323	7090	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/andrea-martina-geissbühler/3880"			2020-04-19T19:29:13	93	6031
VERGUETED	4324	3434	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/lukas-reimann/3901"			2020-04-19T19:29:36	172	365
VERGUETED	4325	4288	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/lukas-reimann/3901"			2020-04-19T19:29:36	172	4302
VERGUETED	4326	4289	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/lukas-reimann/3901"			2020-04-19T19:29:36	172	4303
VERGUETED	4328	2872	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/priska-seiler-graf/4199"			2020-11-30T14:18:55	304	717
VERGUETED	4330	5602	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/priska-seiler-graf/4199"			2020-11-30T14:18:55	304	5497
VERGUETED	4331	3603	2020	1		"https://www.parlament.ch/de/biografie/barbara-steinemann/4174"			2020-04-19T19:30:54	306	3518
VERGUETED	4332	3173	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/philippe-nantermod/4193"			2020-03-27T12:36:09	297	3234
VERGUETED	4333	4539	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/philippe-nantermod/4193"			2020-03-27T12:36:09	297	12
VERGUETED	4334	6579	2020	3000		"https://www.parlament.ch/de/biografie/philippe-nantermod/4193"		"Artikel La Liberte 13.07.2020"	2020-03-27T12:36:09	297	1039
VERGUETED	4335	6580	2020	18000	"maximal, abhängig vom Geschäftsgang / maximum, selon le résultat de l'entreprise"	"https://www.parlament.ch/de/biografie/philippe-nantermod/4193"		"Artikel La Liberte 13.07.2020"	2020-03-27T12:36:09	297	6067
VERGUETED	4336	4540	2020	12000	"Wird an Nantermods Kanzlei bezahlt"	"https://www.parlament.ch/de/biografie/philippe-nantermod/4193"		"Artikel La Liberte 13.07.2020"	2020-03-27T12:36:09	297	2158
VERGUETED	4337	6875	2020	6000	"Vergütung wird an Nantermods Kanzlei bezahlt"	"https://www.parlament.ch/de/biografie/philippe-nantermod/4193"		"Artikel La Liberte 13.07.2020"	2020-03-27T12:36:09	297	2147
VERGUETED	4338	3421	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3360
VERGUETED	4339	7199	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3052
VERGUETED	4340	7200	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	6571
VERGUETED	4341	7202	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	582
VERGUETED	4342	7378	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	1351
VERGUETED	4343	3429	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3364
VERGUETED	4344	7201	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3368
VERGUETED	4345	6041	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	5798
VERGUETED	4346	6039	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3976
VERGUETED	4347	8266	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	5293
VERGUETED	4348	6043	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	1266
VERGUETED	4349	3441	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3372
VERGUETED	4350	3437	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3370
VERGUETED	4351	6040	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	778
VERGUETED	4352	7379	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	6664
VERGUETED	4353	7380	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	44
VERGUETED	4354	8095	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	1365
VERGUETED	4355	3570	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3480
VERGUETED	4356	7377	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	6663
VERGUETED	4357	3424	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3363
VERGUETED	4358	7198	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	6309
VERGUETED	4359	7209	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	6215
VERGUETED	4360	3433	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3367
VERGUETED	4361	3440	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	2490
VERGUETED	4362	3436	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	3369
VERGUETED	4363	3448	2020	800		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"		"Artikel La Liberte 13.07.2020"	2020-03-27T12:50:14	310	3081
VERGUETED	4364	6238	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	342
VERGUETED	4365	3568	2020	1500		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"		"Artikel La Liberte 13.07.2020"	2020-03-27T12:50:14	310	3477
VERGUETED	4366	7210	2020	1		"https://www.parlament.ch/de/biografie/laurent-wehrli/4194"			2020-03-27T12:50:14	310	941
VERGUETED	4367	6753	2020	1		"https://www.parlament.ch/de/biografie/samira-marti/4228"			2020-03-27T13:01:51	339	6182
VERGUETED	4368	333	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	341
VERGUETED	4369	273	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	126
VERGUETED	4370	465	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	611
VERGUETED	4371	467	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	129
VERGUETED	4372	5166	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	2741
VERGUETED	4373	524	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	662
VERGUETED	4374	5164	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	5292
VERGUETED	4375	5165	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	3777
VERGUETED	4376	5449	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	5435
VERGUETED	4377	6913	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	6370
VERGUETED	4378	5172	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	5303
VERGUETED	4379	8089	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	4161
VERGUETED	4380	8090	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	4161
VERGUETED	4381	5167	2020	1		"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	688
VERGUETED	4382	275	2020	1		"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	277
VERGUETED	4383	5654	2020	1		"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	5539
VERGUETED	4384	276	2020	1		"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	278
VERGUETED	4385	528	2020	1		"https://www.parlament.ch/de/biografie/hans-st%C3%B6ckli/1267"			2020-03-27T13:11:13	38	671
VERGUETED	4386	4048	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/maya-graf/806"			2020-03-27T13:17:02	102	134
VERGUETED	4387	6576	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/maya-graf/806"			2020-03-27T13:17:02	102	4785
VERGUETED	4388	7273	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/maya-graf/806"			2020-03-27T13:17:02	102	3973
VERGUETED	4390	4050	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/maya-graf/806"			2020-03-27T13:17:02	102	3568
VERGUETED	4391	1158	2020	7500		"https://www.parlament.ch/de/biografie/maya-graf/806"		"Autorisierungsmail Graf 3.11.2020"	2020-03-27T13:17:02	102	415
VERGUETED	4392	7064	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	986
VERGUETED	4393	3284	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3289
VERGUETED	4394	4564	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3930
VERGUETED	4395	6063	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	5813
VERGUETED	4396	7095	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	6515
VERGUETED	4397	5651	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	5536
VERGUETED	4398	3183	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3245
VERGUETED	4399	3185	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3247
VERGUETED	4400	3208	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3269
VERGUETED	4401	3207	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3268
VERGUETED	4402	3184	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3246
VERGUETED	4403	3181	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3243
VERGUETED	4404	4542	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	12
VERGUETED	4405	7093	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	6514
VERGUETED	4406	7092	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	5078
VERGUETED	4407	7094	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	5076
VERGUETED	4408	6064	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	5814
VERGUETED	4409	3212	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3273
VERGUETED	4411	2343	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	49
VERGUETED	4412	3146	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	520
VERGUETED	4413	3286	2020	1		"https://www.parlament.ch/de/biografie/daniel-jositsch/3891"			2020-03-27T13:28:36	125	3291
VERGUETED	4414	3762	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	5860
VERGUETED	4415	3756	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	3668
VERGUETED	4416	3761	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	520
VERGUETED	4417	6737	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	154
VERGUETED	4418	6169	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	2177
VERGUETED	4420	3752	2020	"0"		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	3667
VERGUETED	4421	3749	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	3666
VERGUETED	4422	6164	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	1674
VERGUETED	4423	6165	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	239
VERGUETED	4424	6166	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	1675
VERGUETED	4425	6167	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	5181
VERGUETED	4426	6168	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	5859
VERGUETED	4428	6175	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	5862
VERGUETED	4429	6810	2020	"0"		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	1344
VERGUETED	4430	3753	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	3574
VERGUETED	4431	3743	2020	1		"https://www.parlament.ch/de/biografie/erich-ettlin/4206"			2020-03-27T13:51:37	316	3660
VERGUETED	4432	6885	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	118
VERGUETED	4433	6987	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	6433
VERGUETED	4434	6992	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	6436
VERGUETED	4435	6017	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5768
VERGUETED	4436	8267	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	2409
VERGUETED	4437	6986	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	6432
VERGUETED	4438	8038	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	2060
VERGUETED	4439	6018	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5769
VERGUETED	4440	6020	2020	1		"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5770
VERGUETED	4441	3890	2020	1		"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	700
VERGUETED	4442	6016	2020	1		"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5767
VERGUETED	4443	6014	2020	1		"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5765
VERGUETED	4444	6015	2020	1		"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5766
VERGUETED	4445	6012	2020	1		"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5760
VERGUETED	4446	6013	2020	1		"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	5761
VERGUETED	4447	8268	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-hegglin/4153"			2020-03-29T08:22:57	317	7439
VERGUETED	4448	4893	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	5159
VERGUETED	4449	383	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	432
VERGUETED	4450	386	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	435
VERGUETED	4451	33	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	32
VERGUETED	4452	32	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	31
VERGUETED	4453	291	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	307
VERGUETED	4454	1622	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	923
VERGUETED	4455	35	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	52
VERGUETED	4456	34	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	51
VERGUETED	4457	6846	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	1344
VERGUETED	4458	336	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	343
VERGUETED	4459	385	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	434
VERGUETED	4460	384	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	433
VERGUETED	4461	2619	2020	1		"https://www.parlament.ch/de/biografie/thomas-de-courten/4051"			2020-03-29T08:43:13	6	2123
VERGUETED	4462	2670	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christine-bulliard-marbach/4101"			2020-03-29T09:03:05	63	167
VERGUETED	4463	8269	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christine-bulliard-marbach/4101"			2020-03-29T09:03:05	63	1935
