id	interessenbindung_id	jahr	verguetung	beschreibung	quelle_url	quelle_url_gueltig	quelle	freigabe_datum
4497	6209	2020	"0"	"ehrenamtlich"	"https://claudia-friedl.ch/"			2020-11-21T08:57:03
4498	4493	2020	1500		"https://www.parlament.ch/de/biografie/claudia-friedl/4131"			2020-11-21T08:57:03
4499	6239	2020	1		"https://www.parlament.ch/de/biografie/bastien-girod/3882"			2020-03-29T17:44:01
4500	427	2020	1		"https://www.parlament.ch/de/biografie/bastien-girod/3882"			2020-03-29T17:44:01
4501	2863	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/balthasar-gl%C3%A4ttli/4093"			2020-03-29T18:08:26
4502	4035	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/balthasar-gl%C3%A4ttli/4093"			2020-03-29T18:08:26
4503	7052	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/balthasar-gl%C3%A4ttli/4093"			2020-03-29T18:08:26
4504	5958	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/balthasar-gl%C3%A4ttli/4093"			2020-03-29T18:08:26
4505	1008	2020	3500		"https://www.balthasar-glaettli.ch/about/transparenz-finanzen/"			2020-03-29T18:08:26
4506	1009	2020	6000	"Entschädigung für Sonderaufwände ca. 7000 Fr./Jahr"	"https://www.balthasar-glaettli.ch/about/transparenz-finanzen/"			2020-03-29T18:08:26
4507	4037	2020	1500		"https://www.balthasar-glaettli.ch/about/transparenz-finanzen/"			2020-03-29T18:08:26
4508	3967	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/petra-g%C3%B6ssi/4116"			2020-04-04T15:46:52
4509	6881	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/petra-g%C3%B6ssi/4116"			2020-04-04T15:46:52
4510	1978	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/petra-g%C3%B6ssi/4116"			2020-04-04T15:46:52
4511	3965	2020	1		"https://www.parlament.ch/de/biografie/petra-g%C3%B6ssi/4116"			2020-04-04T15:46:52
4512	2068	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"			2020-11-23T08:18:52
4513	2072	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"			2020-11-23T08:18:52
4514	5497	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"			2020-11-23T08:18:52
4515	856	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"			2020-11-23T08:18:52
4516	1996	2020	1200		"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"		"Autorisierungsmail Graf-Litscher 26.10.2020"	2020-11-23T08:18:52
4517	1758	2020	2000		"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"		"Autorisierungsmail Graf-Litscher 26.10.2020"	2020-11-23T08:18:52
4518	2334	2020	750		"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"		"Autorisierungsmail Graf-Litscher 26.10.2020"	2020-11-23T08:18:52
4519	1488	2020	3000		"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"		"Autorisierungsmail Graf-Litscher 26.10.2020"	2020-11-23T08:18:52
4520	5789	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/edith-graf-litscher/1295"			2020-11-23T08:18:52
4521	6822	2020	1		"https://www.parlament.ch/de/biografie/thomas-hurter/3890"			2020-04-04T19:23:44
4522	2078	2020	1		"https://www.parlament.ch/de/biografie/thomas-hurter/3890"			2020-04-04T19:23:44
4523	1754	2020	1		"https://www.parlament.ch/de/biografie/thomas-hurter/3890"			2020-04-04T19:23:44
4524	2079	2020	1		"https://www.parlament.ch/de/biografie/thomas-hurter/3890"			2020-04-04T19:23:44
4525	6591	2020	1		"https://www.parlament.ch/de/biografie/thomas-hurter/3890"			2020-04-04T19:23:44
4526	6821	2020	1		"https://www.parlament.ch/de/biografie/thomas-hurter/3890"			2020-04-04T19:23:44
4527	6820	2020	1		"https://www.parlament.ch/de/biografie/thomas-hurter/3890"			2020-04-04T19:23:44
4529	651	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4530	5505	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4531	5048	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4532	653	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4533	5044	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4534	5045	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4535	6706	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4536	6707	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4537	6708	2020	1		"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4538	650	2020	1		"https://www.parlament.ch/de/biografie/beat-jans/4032"			2020-04-04T19:55:18
4539	4177	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/peter-keller/4098"			2020-04-04T20:03:05
4540	4176	2020	1		"https://www.parlament.ch/de/biografie/peter-keller/4098"			2020-04-04T20:03:05
4546	3491	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4547	3495	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4548	6081	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4549	6082	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4551	8286	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4552	3496	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4553	8285	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4554	8230	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4555	6083	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4556	6084	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4557	6085	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4558	6087	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4559	8098	2020	1	"Bezahlt"	"https://www.parlament.ch/de/biografie/hans-wicki/4152"			2020-04-19T19:45:33
4563	2136	2018	32155		"http://www.assembly.coe.int/nw/xml/Forms/View-DeclarationOfInterests.asp?revnum=2020&memberid=8219"			2020-04-11T15:19:59
4564	2136	2019	28416		"http://www.assembly.coe.int/nw/xml/Forms/View-DeclarationOfInterests.asp?revnum=2020&memberid=8219"			2020-04-11T15:19:59
4565	2129	2018	39727		"http://www.assembly.coe.int/nw/xml/Forms/View-DeclarationOfInterests.asp?revnum=2020&memberid=8219"			2020-04-11T15:27:07
4566	2129	2019	27367		"http://www.assembly.coe.int/nw/xml/Forms/View-DeclarationOfInterests.asp?revnum=2020&memberid=8219"			2020-04-11T15:27:07
4570	3976	2020	2500		"https://www.parlament.ch/de/biografie/christian-l%C3%BCscher/3895"		"Artikel La Liberte 13.07.2020"	2020-04-13T06:50:50
4571	3977	2020	1		"https://www.parlament.ch/de/biografie/christian-l%C3%BCscher/3895"			2020-04-13T06:50:50
4572	3975	2020	1		"https://www.parlament.ch/de/biografie/christian-l%C3%BCscher/3895"			2020-04-13T06:50:50
4573	6700	2020	1		"https://www.parlament.ch/de/biografie/christian-l%C3%BCscher/3895"			2020-04-13T06:50:50
4574	8039	2020	1		"https://www.parlament.ch/de/biografie/christian-l%C3%BCscher/3895"			2020-04-13T06:50:50
4575	6219	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christa-markwalder/1139"			2020-11-05T10:50:09
4576	4381	2020	-1	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christa-markwalder/1139"			2020-11-05T10:50:09
4577	4382	2020	-1	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christa-markwalder/1139"			2020-11-05T10:50:09
4579	5234	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christa-markwalder/1139"			2020-11-05T10:50:09
4580	3276	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christa-markwalder/1139"			2020-11-05T10:50:09
4581	6218	2020	-1	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christa-markwalder/1139"			2020-11-05T10:50:09
4582	4380	2020	1		"https://www.parlament.ch/de/biografie/christa-markwalder/1139"			2020-11-05T10:50:09
4583	8092	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/nadine-masshardt/4130"			2020-11-21T09:30:46
4584	3905	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/nadine-masshardt/4130"			2020-11-21T09:30:46
4585	3909	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/nadine-masshardt/4130"			2020-11-21T09:30:46
4586	1047	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/tiana-angelina-moser/3897"			2020-04-13T07:07:57
4587	6655	2020	1		"https://www.parlament.ch/de/biografie/tiana-angelina-moser/3897"			2020-04-13T07:07:57
4588	4363	2020	1		"https://www.parlament.ch/de/biografie/tiana-angelina-moser/3897"			2020-04-13T07:07:57
4589	6656	2020	1		"https://www.parlament.ch/de/biografie/tiana-angelina-moser/3897"			2020-04-13T07:07:57
4590	3385	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martina-munz/4134"			2020-11-23T07:46:49
4591	4021	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martina-munz/4134"			2020-11-23T07:46:49
4592	4023	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martina-munz/4134"			2020-11-23T07:46:49
4593	6739	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martina-munz/4134"			2020-11-23T07:46:49
4594	8040	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martina-munz/4134"			2020-11-23T07:46:49
4595	4104	2020	12000		"https://www.parlament.ch/de/biografie/martina-munz/4134"		"Autorisierungsmail Munz 25.10.2020"	2020-11-23T07:46:49
4596	4159	2020	1500	"Vergütung abhängig vom Aufwand"	"https://www.parlament.ch/de/biografie/martina-munz/4134"		"Autorisierungsmail Munz 25.10.2020"	2020-11-23T07:46:49
4601	4294	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4602	4304	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4603	4299	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4604	4316	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4605	4300	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4606	4303	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4607	4302	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4608	4298	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4609	4296	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4610	4295	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4611	6804	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4612	6805	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4613	8042	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4614	4318	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4615	4739	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4616	1760	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4617	4306	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4618	4314	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4619	4315	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4620	4311	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4621	4313	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4622	4307	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4623	6027	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4624	4308	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4625	6026	2020	1		"https://www.parlament.ch/de/biografie/fabio-regazzi/4072"			2020-04-13T07:33:39
4626	7129	2020	1		"https://www.parlament.ch/de/biografie/erich-von-siebenthal/3910"			2020-04-13T08:48:30
4627	2184	2020	1		"https://www.parlament.ch/de/biografie/erich-von-siebenthal/3910"			2020-04-13T08:48:30
4628	2182	2020	1		"https://www.parlament.ch/de/biografie/erich-von-siebenthal/3910"			2020-04-13T08:48:30
4629	2183	2020	1		"https://www.parlament.ch/de/biografie/erich-von-siebenthal/3910"			2020-04-13T08:48:30
4630	2190	2020	1		"https://www.parlament.ch/de/biografie/erich-von-siebenthal/3910"			2020-04-13T08:48:30
4631	2185	2020	1		"https://www.parlament.ch/de/biografie/erich-von-siebenthal/3910"			2020-04-13T08:48:30
4632	2189	2020	1		"https://www.parlament.ch/de/biografie/erich-von-siebenthal/3910"			2020-04-13T08:48:30
4633	1740	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/c%C3%A9dric-wermuth/4057"			2020-11-22T11:22:55
4634	2780	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/c%C3%A9dric-wermuth/4057"			2020-11-22T11:22:55
4635	7227	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/c%C3%A9dric-wermuth/4057"			2020-11-22T11:22:55
4636	4008	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-peter-portmann/4141"			2020-04-13T09:12:04
4637	4010	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-peter-portmann/4141"			2020-04-13T09:12:04
4638	4006	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/hans-peter-portmann/4141"			2020-04-13T09:12:04
4640	3096	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/daniel-br%C3%A9laz/724"			2020-04-13T09:14:55
4641	3110	2020	1		"https://www.parlament.ch/de/biografie/denis-de-la-reussille/4201"			2020-04-13T09:19:56
4642	3112	2020	1		"https://www.parlament.ch/de/biografie/denis-de-la-reussille/4201"			2020-04-13T09:19:56
4643	3111	2020	1		"https://www.parlament.ch/de/biografie/denis-de-la-reussille/4201"			2020-04-13T09:19:56
4644	6825	2020	1		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4645	6826	2020	"0"		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4646	3707	2020	1		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4647	3706	2020	"0"		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4648	6827	2020	1		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4649	5938	2020	1		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4650	5939	2020	"0"		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4651	5940	2020	"0"		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4652	6828	2020	"0"		"https://www.parlament.ch/de/biografie/marcel-dobler/4190"			2020-04-13T09:26:07
4653	2787	2020	1		"https://www.parlament.ch/de/biografie/erich-hess/4163"			2020-04-13T10:22:51
4654	2795	2020	1		"https://www.parlament.ch/de/biografie/erich-hess/4163"			2020-04-13T10:22:51
4655	2796	2020	1		"https://www.parlament.ch/de/biografie/erich-hess/4163"			2020-04-13T10:22:51
4656	2798	2020	1		"https://www.parlament.ch/de/biografie/erich-hess/4163"			2020-04-13T10:22:51
4657	2799	2020	1		"https://www.parlament.ch/de/biografie/erich-hess/4163"			2020-04-13T10:22:51
4658	6077	2020	1		"https://www.parlament.ch/de/biografie/erich-hess/4163"			2020-04-13T10:22:51
4659	2797	2020	1		"https://www.parlament.ch/de/biografie/erich-hess/4163"			2020-04-13T10:22:51
4660	6716	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/min-li-marti/4197"			2020-04-13T10:29:23
4661	7015	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/min-li-marti/4197"			2020-04-13T10:29:23
4662	4528	2020	1		"https://www.parlament.ch/de/biografie/min-li-marti/4197"			2020-04-13T10:29:23
4663	3417	2020	1		"https://www.parlament.ch/de/biografie/min-li-marti/4197"			2020-04-13T10:29:23
4664	6211	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mattea-meyer/4198"			2020-06-16T16:04:07
4665	4532	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mattea-meyer/4198"			2020-12-04T09:52:58
4666	7102	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mattea-meyer/4198"			2020-12-04T09:52:58
4667	6210	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mattea-meyer/4198"			2020-06-16T16:04:07
4670	6640	2020	3000		"https://www.parlament.ch/de/biografie/jacques-nicolet/4168"		"Artikel La Liberte 13.07.2020"	2020-04-13T10:45:33
4671	4544	2020	2000	"Maximalbetrag, je nach Anzahl Sitzungen zwischen 1500 und 2000 Fr./Jahr"	"https://www.parlament.ch/de/biografie/jacques-nicolet/4168"		"Artikel La Liberte 13.07.2020"	2020-04-13T10:45:33
4673	3633	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4674	3637	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4675	8292	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4676	6882	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4677	3634	2020	1		"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4678	6111	2020	1		"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4679	3635	2020	1		"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4680	3636	2020	1		"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4681	6112	2020	1		"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4682	3632	2020	1		"https://www.parlament.ch/de/biografie/bruno-walliser/4177"			2020-04-16T08:53:54
4683	5743	2020	8000		"https://www.parlament.ch/de/biografie/ir%C3%A8ne-k%C3%A4lin/4218"		"Autorisierungsmail Kälin 29.10.2020"	2020-11-23T09:25:38
4684	5742	2020	"0"		"https://www.parlament.ch/de/biografie/ir%C3%A8ne-k%C3%A4lin/4218"		"Autorisierungsmail Kälin 29.10.2020"	2020-11-23T09:25:38
4686	6050	2020	1		"https://www.parlament.ch/de/biografie/michael-t%C3%B6ngi/4221"			2020-04-16T09:04:14
4687	6062	2020	1		"https://www.parlament.ch/de/biografie/michael-t%C3%B6ngi/4221"			2020-04-16T09:04:14
4688	6872	2020	1		"https://www.parlament.ch/de/biografie/michael-t%C3%B6ngi/4221"			2020-04-16T09:04:14
4689	7316	2020	1		"https://www.parlament.ch/de/biografie/michael-t%C3%B6ngi/4221"			2020-04-16T09:04:14
4690	6053	2020	1		"https://www.parlament.ch/de/biografie/michael-t%C3%B6ngi/4221"			2020-04-16T09:04:14
4691	6426	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/flavia-wasserfallen/4224"		"Email wasserfallen 27.10.2020"	2020-10-27T18:05:57
4692	6425	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/flavia-wasserfallen/4224"		"Email wasserfallen 27.10.2020"	2020-10-27T18:05:57
4693	6424	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/flavia-wasserfallen/4224"		"Email wasserfallen 27.10.2020"	2020-10-27T18:05:57
4694	7101	2020	2000	"Spesenentschädigung"	"https://www.parlament.ch/de/biografie/flavia-wasserfallen/4224"		"Email wasserfallen 27.10.2020"	2020-10-27T18:05:57
4695	6423	2020	14000		"https://www.parlament.ch/de/biografie/flavia-wasserfallen/4224"		"Email wasserfallen 27.10.2020"	2020-10-27T18:05:57
4696	6224	2020	1		"https://www.parlament.ch/de/biografie/philipp-kutter/4225"			2020-04-16T09:15:47
4697	6225	2020	"0"		"https://www.parlament.ch/de/biografie/philipp-kutter/4225"			2020-04-16T09:15:47
4698	6229	2020	"0"		"https://www.parlament.ch/de/biografie/philipp-kutter/4225"			2020-04-16T09:15:47
4699	6231	2020	"0"		"https://www.parlament.ch/de/biografie/philipp-kutter/4225"			2020-04-16T09:15:47
4700	6233	2020	"0"		"https://www.parlament.ch/de/biografie/philipp-kutter/4225"			2020-04-16T09:15:47
4701	6742	2020	"0"		"https://www.parlament.ch/de/biografie/philipp-kutter/4225"			2020-04-16T09:15:47
4702	6234	2020	1		"https://www.parlament.ch/de/biografie/philipp-kutter/4225"			2020-04-16T09:15:47
4703	1875	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/stefan-engler/4055"			2020-04-16T09:23:05
4705	6925	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/stefan-engler/4055"			2020-04-16T09:23:05
4706	1871	2020	1		"https://www.parlament.ch/de/biografie/stefan-engler/4055"			2020-04-16T09:23:05
4707	1865	2020	1		"https://www.parlament.ch/de/biografie/stefan-engler/4055"			2020-04-16T09:23:05
4708	1864	2020	1		"https://www.parlament.ch/de/biografie/stefan-engler/4055"			2020-04-16T09:23:05
4709	6923	2020	1		"https://www.parlament.ch/de/biografie/stefan-engler/4055"			2020-04-16T09:23:05
4710	1876	2020	1		"https://www.parlament.ch/de/biografie/stefan-engler/4055"			2020-04-16T09:23:05
4711	1872	2020	1	"https://www.parlament.ch/de/biografie/stefan-engler/4055"				2020-04-16T09:23:05
4712	3476	2020	800	"Je nach Anzahl Sitzungen 800-1500 Fr. /Jahr"	"https://www.parlament.ch/de/biografie/beat-rieder/4204"		"Artikel La Liberte 13.07.2020"	2020-04-16T09:32:39
4713	3475	2020	1		"https://www.parlament.ch/de/biografie/beat-rieder/4204"			2020-04-16T09:32:39
4714	3477	2020	1		"https://www.parlament.ch/de/biografie/beat-rieder/4204"			2020-04-16T09:32:39
4715	6142	2020	1		"https://www.parlament.ch/de/biografie/beat-rieder/4204"			2020-04-16T09:32:39
4716	3478	2020	1		"https://www.parlament.ch/de/biografie/beat-rieder/4204"			2020-04-16T09:32:39
4717	3479	2020	1		"https://www.parlament.ch/de/biografie/beat-rieder/4204"			2020-04-16T09:32:39
4718	3480	2020	1		"https://www.parlament.ch/de/biografie/beat-rieder/4204"			2020-04-16T09:32:39
4719	8094	2020	3300		"https://www.parlament.ch/de/biografie/beat-rieder/4204"		"Artikel La Liberte 13.07.2020"	2020-04-16T09:32:39
4720	6143	2020	3500		"https://www.parlament.ch/de/biografie/beat-rieder/4204"		"Artikel La Liberte 13.07.2020"	2020-04-16T09:32:39
4723	7792	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/yvette-estermann/3876"			2020-11-23T08:26:45
4724	438	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/yvette-estermann/3876"			2020-11-23T08:26:45
4725	6669	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4726	4927	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4727	7048	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4728	3980	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4729	6667	2020	1		"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4730	2368	2020	1		"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4731	2367	2020	1		"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4732	2366	2020	1		"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4733	2365	2020	1		"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4734	2370	2020	1		"https://www.parlament.ch/de/biografie/martin-landolt/4008"			2020-04-16T10:08:43
4735	1788	2020	1		"https://www.parlament.ch/de/biografie/markus-ritter/4052"			2020-04-16T10:12:54
4736	1787	2020	1		"https://www.parlament.ch/de/biografie/markus-ritter/4052"			2020-04-16T10:12:54
4737	1789	2020	1		"https://www.parlament.ch/de/biografie/markus-ritter/4052"			2020-04-16T10:12:54
4738	4239	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/gregor-rutz/4125"			2020-04-16T10:20:16
4739	605	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/gregor-rutz/4125"			2020-04-16T10:20:16
4740	1973	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/gregor-rutz/4125"			2020-04-16T10:20:16
